,0
0,0.0
1,0.1764052345967664
2,0.21633275281619038
3,0.31409838485035624
4,0.5380306555780769
5,0.7245174392652847
6,0.6264273925580109
7,0.7211230206142909
8,0.7056267382742141
9,0.6949520397257212
10,0.7356644138996955
11,0.7497009388088335
12,0.8947534390357267
13,0.9704098348309083
14,0.9820921315627756
15,1.0259874087715368
16,1.0588418478045778
17,1.2077203341964362
18,1.186600647652758
19,1.2173141174940219
20,1.1312958865051024
21,0.8754312569784419
22,0.9403554008939888
23,1.0263288430794923
24,0.9515991766173084
25,1.1780988394277605
26,1.0320732225481701
27,1.0361330376670408
28,1.0168965861456238
29,1.1696660592883967
30,1.316017103248781
31,1.3308538372668484
32,1.3680046623084325
33,1.2785420852142673
34,1.0798231673492675
35,1.0444920408329776
36,1.0596046917229593
37,1.18210395744987
38,1.3017508903495862
39,1.2623673331636165
40,1.231505874439501
41,1.126034824995572
42,0.9834700138651767
43,0.812351259795743
44,1.007022623689024
45,0.9555538942020142
46,0.9112686870937946
47,0.7855335167452551
48,0.8628897855700735
49,0.7010685559214933
50,0.6794439936221357
51,0.5895576155059572
52,0.6279530864841304
53,0.5765585961840011
54,0.4582070984736679
55,0.4551597720905656
56,0.4977653792575621
57,0.5041682188062502
58,0.5341633244708252
59,0.47046403344049337
60,0.43395468482505933
61,0.36649166270505174
62,0.33035310071964513
63,0.24887329596483992
64,0.07612059908368984
65,0.0938251530095233
66,0.05360014681219234
67,-0.10944648795781822
68,-0.0631135391612619
69,-0.1538118188300055
70,-0.1485403733409766
71,-0.07555704693655245
72,-0.0626209773373431
73,0.05135040160565564
74,-0.07215785563051245
75,-0.0318876125849423
76,-0.10035267787268115
77,-0.18738221645193298
78,-0.24517349182014858
79,-0.2762061582869758
80,-0.2704515209848578
81,-0.38683127930270106
82,-0.29655521496763104
83,-0.24984069338710124
84,-0.4033401416681301
85,-0.25431325221773604
86,-0.06459717798856887
87,0.05331307771639049
88,0.035293937596297204
89,-0.0717989715235552
90,0.033682100655320235
91,-0.006652435092325389
92,0.11559539816346352
93,0.13636509827206783
94,0.23396081937130309
95,0.26948047867905767
96,0.34000305525891295
97,0.3408830558033656
98,0.5192996636660474
99,0.5317312231045763
100,0.5716642938374942
101,0.759693531396201
102,0.6245377785162584
103,0.49717700977842694
104,0.5938680920893389
105,0.4762588175318783
106,0.6703828066880417
107,0.628685717208723
108,0.5536258932060429
109,0.7456432829074784
110,0.8933219404094671
111,1.0796311754819194
112,1.169695825721717
113,1.082988409303386
114,1.2734534104086377
115,1.2460163466082954
116,1.325638978014631
117,1.4197013553029985
118,1.4034904953162635
119,1.4641966871032135
120,1.5556852559163148
121,1.5925499664039195
122,1.4818136123622982
123,1.5108965229767228
124,1.6427796643839376
125,1.5725014885786093
126,1.556751783801553
127,1.5124580527374887
128,1.6966281965590542
129,1.7630093581620183
130,1.8028740371070484
131,1.7249809926439634
132,1.7780434212768232
133,1.7097211335004474
134,1.7120493287611322
135,1.6476086962588636
136,1.7144282214053843
137,1.7712300889561758
138,1.7495145983538982
139,1.788240512320886
140,1.678040241191675
141,1.5280754618005188
142,1.5712505941960724
143,1.5871323184362274
144,1.64984189596622
145,1.8873314525046312
146,1.9808357354774202
147,1.8885630950652657
148,1.9993204423273185
149,1.866730041055003
150,1.8196382155530046
151,1.8119042359127653
152,1.9823325559597458
153,1.906865907476922
154,1.8232686206572821
155,1.8125117339044103
156,1.7452576494012475
157,1.8570486127871977
158,1.748126937644462
159,1.6325060089345294
160,1.5879077514556188
161,1.5373105525106605
162,1.729495102616104
163,1.8235724357573722
164,1.8314157736780126
165,1.7079565139081567
166,1.7915388332913575
167,1.6906215291357554
168,1.5352991086934265
169,1.6533344383743098
170,1.6842020323476077
171,1.775445813709516
172,1.8064308560969633
173,1.891210701859184
174,1.8251625371782396
175,1.720825671731204
176,1.7881247107235012
177,1.7068896819507553
178,1.63708125933476
179,1.5907094683533582
180,1.5916620295216874
181,1.5554668073815785
182,1.417193944636086
183,1.352123507380479
184,1.1291071304043463
185,1.191065721941863
186,1.0302644235202174
187,0.9193109573656123
188,0.9240678098130269
189,0.8496494762689891
190,1.0035261110715283
191,0.8737386570436477
192,0.9000068746500441
193,0.8956285893899697
194,0.778371425321155
195,0.8303099056616698
196,0.8127401175866142
197,0.8895128026491876
198,0.9714184616442362
199,1.1872563473414832
200,1.3203155141114518
201,1.2827371725601517
202,1.258157886216279
203,1.3674947668618822
204,1.432337392550711
205,1.4956343764641948
206,1.3331909548448793
207,1.3300917469275635
208,1.255623610133531
209,1.282988258232788
210,1.272531725139376
211,1.3629133500860655
212,1.3939537149301526
213,1.4718895342835854
214,1.4245116798428492
215,1.329354798411103
216,1.2876851516916428
217,1.285339267729653
218,1.3226117716512962
219,1.5478813608345559
220,1.5428817049880743
221,1.4465157640863027
222,1.411194328634321
223,1.3641291340053945
224,1.411595216815738
225,1.2568097177628679
226,1.2625075123240197
227,1.2775269123643953
228,1.3001062525282407
229,1.2397245925054403
230,1.215312557235587
231,1.072298810058716
232,1.0224306723174674
233,0.967633309379637
234,1.0087544973510898
235,0.892631876920223
236,0.9703053711527623
237,1.1192686729163228
238,0.9117105360785116
239,0.9538805538882825
240,1.021094417114363
241,0.956840167350583
242,0.9166345658340279
243,0.9028881907924153
244,0.8726576587568464
245,0.8413200330227558
246,0.6732989923732469
247,0.7881954993553723
248,0.8957632608093766
249,0.8139789532585517
250,0.6669295310016712
251,0.7187025538814462
252,0.6607644056231989
253,0.6746293397524653
254,0.6423591833680796
255,0.7111918788834143
256,0.7803111973095732
257,0.7073613038645601
258,0.5686712276731223
259,0.41009305232577753
260,0.4709259437103352
261,0.3518045549600772
262,0.3009470172527284
263,0.24116513989905122
264,0.23578782770214707
265,0.042041953203645316
266,0.060898791906426344
267,0.1132574448938937
268,0.1220430248759129
269,0.09089338619362777
270,0.10058795612740931
271,0.14044229671335864
272,-0.13688720007766303
273,0.05877247434744523
274,0.09775242037906416
275,0.03246268593017264
276,-0.006648882931552559
277,0.04272861924483207
278,0.031096861031772997
279,-0.17198713417689232
280,0.03454814552612806
281,0.023476805730117734
282,0.12548233849883267
283,0.056214612551144155
284,0.20982421066944837
285,0.2383536674533416
286,0.29911887406716003
287,0.194443978015431
288,0.3154612849946934
289,0.3842853708056749
290,0.5142778510767719
291,0.45121195618707566
292,0.40288363836290336
293,0.6330738663121162
294,0.5267557471068054
295,0.51289739916542
296,0.6263300867261069
297,0.6357894184542294
298,0.6937668917203317
299,0.6534751053481841
300,0.6901539565802619
301,0.5591561944284401
302,0.7246896842930447
303,0.7125109349380413
304,0.6441368590708872
305,0.7104530988445432
306,0.6640258935562656
307,0.5302680334692121
308,0.395331148872722
309,0.46451079856729893
310,0.4483211993533886
311,0.434726882786868
312,0.5422838999431009
313,0.4293301771174551
314,0.35604773674241386
315,0.3173817319559151
316,0.3266582000216446
317,0.32227772579257585
318,0.29342786769068885
319,0.28711851354727874
320,0.27624442666138765
321,0.20414586559287767
322,0.1227444938046735
323,0.15013475733016513
324,0.06096818165194724
325,-0.054797828357964096
326,-0.08599965455635444
327,-0.10172335634545786
328,0.12399985506253582
329,0.053467827549381175
330,0.14776716613255597
331,0.22241211596995292
332,0.10340641439159434
333,0.18068000892465852
334,0.06220160490086443
335,-0.20374671970126007
336,-0.14301289390547137
337,-0.3185304458022906
338,-0.27327773439879804
339,-0.3415421853053203
340,-0.17541633459368047
341,-0.06847768649478272
342,-0.1137820280366741
343,-0.182508898125524
344,-0.30382538398587333
345,-0.3477657345231395
346,-0.37562740117432886
347,-0.4119089419129103
348,-0.39603260191471745
349,-0.3379824358408723
350,-0.30284799892363445
351,-0.37911096731481697
352,-0.5227005592113174
353,-0.38598602412146465
354,-0.4547379495643977
355,-0.5197399405831175
356,-0.5715990018429371
357,-0.7556201573576805
358,-0.8030397476830504
359,-0.8506038092100037
360,-0.7881426774710474
361,-0.7179028912215784
362,-0.7171668508673407
363,-0.6236234300304767
364,-0.5893151199353354
365,-0.5905886735356233
366,-0.5742005623690332
367,-0.5929788114459886
368,-0.6321672734436108
369,-0.6586245434962856
370,-0.7710963643715382
371,-0.7426666456577229
372,-0.8416076734278521
373,-0.7570237431837746
374,-0.7815910893282776
375,-0.7762507956186043
376,-0.7264789925926994
377,-0.6617843065901103
378,-0.8185157553001605
379,-0.8387968650389077
380,-0.7503595753983101
381,-0.9197949775538365
382,-0.8806070325255534
383,-1.1057231519495097
384,-1.2074209747370954
385,-1.2029542090657082
386,-1.3680242421933708
387,-1.465891303840689
388,-1.6123418589351275
389,-1.446722194784904
390,-1.4295760581387782
391,-1.372132242324442
392,-1.3937136862547954
393,-1.4283600042873879
394,-1.5892932431503475
395,-1.6176823328035586
396,-1.693022712818319
397,-1.6063838090326763
398,-1.4914704304624027
399,-1.3440668236897537
400,-1.2581395963317856
401,-1.3173759202259183
402,-1.4283069308618448
403,-1.3509264592319052
404,-1.3146217142550605
405,-1.490818248465636
406,-1.4545246600670265
407,-1.3723454154882064
408,-1.3657666838622993
409,-1.3835891676213024
410,-1.4636622217991273
411,-1.6075838606445667
412,-1.5267502737802419
413,-1.5568983431205228
414,-1.579466560103332
415,-1.4054047081313672
